id,v,w,x,y,z,ts_in,ts_out
416,0.023000000000000048,0.32300000000000006,0.023000000000000048,0.827,0.32300000000000006,418,667
417,0.875,0.575,0.875,0.575,0.275,490,792
418,0.23399999999999996,0.916,0,0.23399999999999996,0.23399999999999996,178,963
419,0.381,0.08099999999999999,0.769,0.08099999999999999,0.381,211,1432
420,0,0,0.885,0.265,0,447,546
421,0.06699999999999998,0.783,0.367,0.06699999999999998,0.367,113,1461
422,0.672,0.478,0.672,0.672,0.672,223,387
423,0.633,0.217,0.633,0.633,0.933,550,1681
424,0.17600000000000002,0.17600000000000002,0,0,0.974,959,1764
425,0.31500000000000006,0.31500000000000006,0.31500000000000006,0.835,0.015000000000000041,47,300
426,0.029000000000000054,0.32900000000000007,0.821,0.32900000000000007,0.029000000000000054,975,1011
427,0.327,0.8230000000000001,0.523,0.8230000000000001,0.8230000000000001,753,1616
428,0.42899999999999994,0.421,0.729,0.42899999999999994,0.729,598,1408
429,0.492,0.658,0.19199999999999998,0.492,0.492,33,537
430,0.7999999999999999,0.05,0.7999999999999999,0.7999999999999999,0.7999999999999999,579,1148
431,0.18300000000000002,0.18300000000000002,0,0.18300000000000002,0.967,500,1671
432,0,0,0.98,0.17,0,771,1160
433,0.92,0.23,0.92,0.62,0.62,359,1538
434,0.04599999999999996,0.804,0.04599999999999996,0.04599999999999996,0.346,993,1441
435,0.362,0.362,0.06199999999999997,0.06199999999999997,0.788,736,995
436,0.44800000000000006,0.702,0.44800000000000006,0.44800000000000006,0.44800000000000006,368,961
437,1.0,0.742,0.742,0.108,0.742,999,1123
438,0.846,0.846,0.304,0.846,0.846,65,750
439,0.694,0.994,0.156,0.694,0.694,429,1872
440,0.1,0.75,0.75,0.75,0.75,314,1795
441,0.606,0.544,0.606,0.30599999999999994,0.30599999999999994,634,1729
442,0.268,0.582,0.882,0.582,0.882,580,1681
443,0.6689999999999999,0.969,0.6689999999999999,0.969,0.181,578,599
444,0.828,0.828,0.322,0.828,0.828,756,1552
445,0.597,0.597,0.29699999999999993,0.597,0.553,648,705
446,0.994,0.994,0.156,0.994,0.694,572,575
447,0.8150000000000001,0.8150000000000001,0.335,0.515,0.515,914,1384
448,0.799,0.499,0.499,0.351,0.499,295,640
449,0.373,0.07299999999999998,0.373,0.373,0.777,135,1641
450,0.796,0.053999999999999965,0.354,0.053999999999999965,0.354,132,1067
451,1.0,0.749,1.0,0.749,0.101,12,1868
452,0.645,0.645,0.9450000000000001,0.645,0.205,913,1299
453,0.55,0.29999999999999993,0.6,0.6,0.6,54,627
454,0.539,0.611,0.31099999999999994,0.31099999999999994,0.611,875,1484
455,1.0,0.746,0.104,1.0,0.746,307,864
456,0.84,0.01,0.84,0.84,0.84,126,1024
457,0,0.921,0,0.22899999999999995,0.22899999999999995,311,1259
458,0.23399999999999996,0.916,0.23399999999999996,0,0.23399999999999996,662,1592
459,0.20300000000000004,0,0,0.947,0.20300000000000004,953,1392
460,0.618,0.532,0.532,0.232,0.232,946,1968
461,0.12,0.73,1.0,1.0,0.73,888,1265
462,0.15500000000000005,0.45500000000000007,0.695,0.15500000000000005,0.45500000000000007,950,974
463,0.381,0.681,0.469,0.681,0.681,267,848
464,0.963,0,0.18700000000000003,0.18700000000000003,0,613,803
465,0.6900000000000001,0.6900000000000001,0.6900000000000001,0.39,0.46,17,305
466,0.491,0.491,0.19099999999999998,0.491,0.659,785,1236
467,0.7080000000000001,0.442,0.7080000000000001,0.40800000000000003,0.7080000000000001,47,1347
468,0.679,0.17099999999999996,0.17099999999999996,0.471,0.471,279,1108
469,0.41500000000000004,0.11500000000000002,0.11500000000000002,0.41500000000000004,0.735,612,1543
470,0.44,0.7100000000000001,0.41000000000000003,0.41000000000000003,0.41000000000000003,785,946
471,0.577,0.273,0.877,0.577,0.577,342,830
472,0.709,0.44100000000000006,0.14100000000000004,0.44100000000000006,0.14100000000000004,453,1168
473,0.382,0.768,0.382,0.382,0.08199999999999999,383,1575
474,0.756,0.756,0.756,0.094,0.756,100,860
475,0.113,1.0,1.0,0.737,0.737,770,1567
476,0.964,0.18600000000000003,0.18600000000000003,0,0,190,1187
477,0.15800000000000006,0.15800000000000006,0.692,0.15800000000000006,0.4580000000000001,142,1877
478,0.646,0.346,0.346,0.346,0.504,794,1951
479,0,0.265,0.265,0.885,0,235,368
480,0.613,0.31299999999999994,0.537,0.31299999999999994,0.31299999999999994,793,1244
481,0.689,0.989,0.989,0.989,0.161,828,1784
482,0.642,0.642,0.34199999999999997,0.508,0.642,448,776
483,0.541,0.8410000000000001,0.8410000000000001,0.309,0.8410000000000001,536,744
484,0.24700000000000003,0.24700000000000003,0.603,0.547,0.24700000000000003,681,1087
485,0.021,0.829,1.0,0.829,1.0,325,716
486,0.607,0.907,0.907,0.243,0.907,782,1859
487,0.3,0.5499999999999999,0.85,0.85,0.5499999999999999,922,1647
488,0.18800000000000003,0,0.962,0,0.18800000000000003,308,1037
489,0.684,0.684,0.384,0.466,0.684,534,1821
490,0.286,0.864,0.864,0.864,0.564,316,1629
491,0.5730000000000001,0.577,0.273,0.5730000000000001,0.5730000000000001,105,1845
492,0.32499999999999996,0.32499999999999996,0.32499999999999996,0.525,0.32499999999999996,207,1093
493,0.34199999999999997,0.642,0.508,0.642,0.642,526,654
494,0.16999999999999996,0.16999999999999996,0.68,0.16999999999999996,0.16999999999999996,6,1861
495,0.6769999999999999,0.173,0.977,0.6769999999999999,0.977,766,1835
496,0.4009999999999999,0.449,0.4009999999999999,0.701,0.701,297,1341
497,0.675,0.17499999999999996,0.475,0.17499999999999996,0.17499999999999996,469,1173
498,0.4029999999999999,0.447,0.703,0.4029999999999999,0.4029999999999999,933,1045
499,0.839,0.839,1.0,1.0,0.011,248,918
500,0.8430000000000001,0.543,0.543,0.543,0.307,406,1839
501,1.0,1,1.0,0.821,0.029,62,1923
502,0.27,0.27,0.58,0.27,0.5700000000000001,855,1236
503,0.635,0.935,0.215,0.635,0.635,856,1870
504,1.0,0.833,1.0,0.833,0.017,571,1716
505,0.779,0.779,1.0,0.779,0.071,132,588
506,0.922,0.228,0.622,0.922,0.622,637,727
507,0,0,0.29300000000000004,0,0.857,314,1264
508,0.42500000000000004,0.12500000000000003,0.42500000000000004,0.725,0.42500000000000004,881,1462
509,0.12700000000000003,0.42700000000000005,0.12700000000000003,0.12700000000000003,0.723,282,873
510,0.504,0.204,0.646,0.204,0.504,322,327
511,0.17499999999999996,0.475,0.17499999999999996,0.475,0.675,981,1844
512,0.765,0.46499999999999997,0.46499999999999997,0.46499999999999997,0.385,387,1320
513,0.763,0.387,0.46299999999999997,0.46299999999999997,0.763,315,1702
514,0.15900000000000006,0.15900000000000006,0.691,0.15900000000000006,0.15900000000000006,939,990
515,0.36,0.36,0.05999999999999997,0.36,0.79,770,1216
516,0.757,0.093,0.393,0.393,0.093,978,1718
517,0.838,0.838,0.312,0.838,0.838,999,1220
518,0.433,0.4169999999999999,0.717,0.4169999999999999,0.4169999999999999,4,1273
519,1.0,0.74,1.0,1.0,0.11,829,1130
520,0.12300000000000003,0.42300000000000004,0.12300000000000003,0.42300000000000004,0.727,529,1560
521,0.737,0.11300000000000002,0.11300000000000002,0.11300000000000002,0.41300000000000003,198,1772
522,0,0,0,0.863,0,260,316
523,0.363,0.487,0.663,0.663,0.363,957,1055
524,0.587,0.5630000000000001,0.263,0.263,0.263,918,1521
525,1.0,1,0.714,0.136,0.714,522,1553
526,0.882,0,0,0.268,0.268,879,1399
527,0,0.896,0,0,0,392,1779
528,0,0,0,0.18900000000000003,0.961,75,224
529,0.674,0.476,0.476,0.476,0.476,698,991
530,0.346,0.346,0.504,0.646,0.346,376,454
531,0.418,0.43200000000000005,0.43200000000000005,0.7320000000000001,0.43200000000000005,124,1145
532,0.13300000000000003,0.13300000000000003,0.13300000000000003,0.717,0.43300000000000005,399,1088
533,0.264,0,0,0.886,0,90,1344
534,1.0,1,0.07,1.0,1,621,1256
535,0.59,0.56,0.2899999999999999,0.59,0.59,471,1825
536,0.009000000000000036,0.009000000000000036,0.009000000000000036,0.841,0.30900000000000005,173,1899
537,0.7799999999999999,0.7799999999999999,1.0,0.07,0.7799999999999999,132,1801
538,0.879,0.879,0.579,0.271,0.579,573,1987
539,0,0.883,0,0.267,0,365,973
540,0.42500000000000004,0.12500000000000003,0.42500000000000004,0.725,0.42500000000000004,120,849
541,1.0,0.781,0.069,1.0,1,710,1759
542,0.511,0.511,0.339,0.511,0.811,712,1159
543,1.0,1,1.0,0.043,1.0,57,711
544,0.704,0.146,0.704,0.704,1.0,560,1082
545,0.32200000000000006,0.022000000000000047,0.828,0.022000000000000047,0.022000000000000047,233,898
546,0.484,0.366,0.666,0.666,0.666,327,1128
547,0.619,0.619,0.231,0.619,0.619,598,984
548,0.754,1,1.0,0.754,0.096,933,1334
549,0.406,0.744,0.744,0.44399999999999995,0.44399999999999995,717,1384
550,0.777,1,0.777,0.777,0.073,293,1430
551,0.639,0.511,0.33899999999999997,0.33899999999999997,0.639,957,1356
552,0,0,0.23999999999999996,0.23999999999999996,0.91,879,1227
553,0.488,0.18799999999999997,0.488,0.662,0.18799999999999997,48,65
554,0.23600000000000002,0.614,0.23600000000000002,0.536,0.23600000000000002,285,531
555,0.038,0.8119999999999999,1.0,0.8119999999999999,1.0,321,1495
556,0.5,0.8,0.35,0.5,0.5,231,407
557,0,0.922,0,0.22799999999999995,0.22799999999999995,899,1327
558,0.207,0.643,0.9430000000000001,0.9430000000000001,0.9430000000000001,899,1067
559,0.357,0.493,0.793,0.493,0.793,447,666
560,0.741,0.40900000000000003,0.40900000000000003,0.40900000000000003,0.40900000000000003,557,1550
561,0.859,0,0.29100000000000004,0.29100000000000004,0,851,1122
562,0,0,0.29600000000000004,0.29600000000000004,0.854,47,1568
563,0.7799999999999999,0.07,1.0,1.0,1.0,932,1407
564,0.32600000000000007,0.32600000000000007,0.02600000000000005,0.824,0.32600000000000007,781,1798
565,0.6689999999999999,0.181,0.969,0.6689999999999999,0.6689999999999999,338,1688
566,0.18100000000000002,0.969,0.18100000000000002,0.18100000000000002,0,468,952
567,0.4029999999999999,0.4029999999999999,0.4029999999999999,0.447,0.703,837,1651
568,0.538,0.612,0.23800000000000002,0.23800000000000002,0.538,117,138
569,0.831,0.831,0.019,0.831,1,126,1858
570,0.764,0.386,0.086,0.386,0.086,473,1310
571,0.43700000000000006,0.13700000000000004,0.43700000000000006,0.13700000000000004,0.713,624,1264
572,0.22999999999999995,0,0.92,0,0,436,1373
573,0.7280000000000001,0.422,0.7280000000000001,0.42800000000000005,0.42800000000000005,26,1420
574,0.844,0.844,1.0,0.844,0.006,751,1644
575,0.19799999999999998,0.19799999999999998,0.652,0.19799999999999998,0.19799999999999998,807,867
576,1.0,0.131,0.719,0.719,1.0,419,1001
577,0.356,0.055999999999999966,0.794,0.055999999999999966,0.356,638,954
578,0.22,0.63,0.63,0.93,0.63,477,1250
579,0.887,0,0.263,0,0,629,1466
580,0.5670000000000001,0.5670000000000001,0.283,0.5670000000000001,0.5670000000000001,222,633
581,0.269,0.881,0.581,0.581,0.881,669,830
582,0.351,0.499,0.351,0.651,0.351,211,1192
583,0.44700000000000006,0.14700000000000005,0.14700000000000005,0.44700000000000006,0.703,571,1878
584,0.801,0.501,0.349,0.801,0.801,996,1024
585,0.6799999999999999,0.6799999999999999,0.98,0.6799999999999999,0.17,735,1323
586,0.606,0.544,0.30599999999999994,0.606,0.606,665,1187
587,0.1,1.0,0.75,1.0,0.75,207,1218
588,0.41000000000000003,0.11000000000000001,0.41000000000000003,0.74,0.41000000000000003,106,241
589,0.547,0.8470000000000001,0.303,0.8470000000000001,0.8470000000000001,129,640
590,0.686,0.386,0.464,0.686,0.386,139,315
591,0.728,0.728,1.0,0.728,0.122,572,1859
592,1.0,0.718,0.132,0.718,0.718,127,959
593,0.4049999999999999,0.705,0.4049999999999999,0.445,0.4049999999999999,414,1133
594,1.0,0.093,0.757,1.0,1.0,29,1881
595,0.515,0.515,0.8150000000000001,0.8150000000000001,0.335,944,1365
596,0.393,0.393,0.757,0.393,0.393,783,1591
597,0.10300000000000001,0.747,0.10300000000000001,0.403,0.10300000000000001,579,590
598,0.781,0.06899999999999998,0.369,0.369,0.06899999999999998,508,1163
599,0,0.23599999999999996,0.23599999999999996,0.23599999999999996,0.914,760,945
600,0.19700000000000004,0,0.953,0,0.19700000000000004,424,1082
601,0.743,0.40700000000000003,0.40700000000000003,0.10700000000000001,0.40700000000000003,284,1737
602,0.096,0.396,0.096,0.754,0.396,97,1615
603,0.732,0.11800000000000002,0.11800000000000002,0.41800000000000004,0.11800000000000002,875,1597
604,0.24000000000000002,0.61,0.24000000000000002,0.54,0.24000000000000002,546,1908
605,0.262,0.888,0.888,0.588,0.888,610,1570
606,1.0,1,0.026,1.0,0.824,377,872
607,0.357,0.493,0.357,0.657,0.657,134,1132
608,0.157,0.993,0,0,0,253,354
609,0.688,0.988,0.162,0.988,0.988,326,1211
610,0.258,0.258,0.258,0.558,0.592,81,1067
611,0.774,0.376,0.07599999999999998,0.07599999999999998,0.376,199,1077
612,0.43900000000000006,0.13900000000000004,0.711,0.43900000000000006,0.43900000000000006,621,1518
613,0.31399999999999995,0.614,0.536,0.614,0.31399999999999995,315,1637
614,0.754,0.754,1.0,0.096,0.754,601,1483
615,0.739,0.41100000000000003,0.11100000000000002,0.41100000000000003,0.11100000000000002,151,672
616,0.099,0.099,0.751,0.099,0.399,215,847
617,0.7959999999999999,0.7959999999999999,0.054,0.7959999999999999,0.7959999999999999,669,1188
618,0.962,0,0,0.18800000000000003,0.18800000000000003,6,1369
619,0,0,0.24499999999999997,0.905,0.24499999999999997,888,1130
620,0.37,0.06999999999999998,0.78,0.06999999999999998,0.37,969,1261
621,0.5479999999999999,0.5479999999999999,0.848,0.5479999999999999,0.302,701,897
622,0.618,0.532,0.232,0.232,0.532,916,1156
623,0.364,0.486,0.364,0.364,0.364,172,1502
624,0.432,0.7180000000000001,0.41800000000000004,0.41800000000000004,0.7180000000000001,112,1192
625,0.16899999999999996,0.16899999999999996,0.681,0.16899999999999996,0.469,799,1770
626,0.49,0.36,0.66,0.36,0.66,479,1028
627,0.216,0.516,0.634,0.216,0.516,151,633
628,2.7755575615628914e-17,0.30000000000000004,2.7755575615628914e-17,0.85,2.7755575615628914e-17,623,1169
629,0.44699999999999995,0.44699999999999995,0.747,0.747,0.403,107,681
630,0.33299999999999996,0.517,0.633,0.33299999999999996,0.633,82,1308
631,0.17999999999999997,0.67,0.17999999999999997,0.48,0.17999999999999997,439,1476
632,0.364,0.664,0.364,0.364,0.486,637,1229
633,0.252,0.252,0.552,0.598,0.252,507,1126
634,0.99,0.99,0.16,0.69,0.99,620,1221
635,0.226,0.226,0.226,0.226,0.624,708,1839
636,0.388,0.388,0.088,0.388,0.762,61,824
637,0.647,0.20299999999999999,0.20299999999999999,0.20299999999999999,0.503,524,691
638,0.095,0.095,0.095,0.095,0.755,694,1665
639,0.791,0.491,0.491,0.491,0.359,182,614
640,0.386,0.386,0.086,0.764,0.086,344,1718
641,0.743,0.743,0.407,0.44299999999999995,0.743,699,1287
642,0.986,0,0,0.164,0,18,1846
643,0.377,0.773,0.377,0.377,0.07699999999999999,953,1841
644,0.909,0.909,0.609,0.609,0.241,147,1600
645,0.532,0.618,0.31799999999999995,0.31799999999999995,0.618,663,1722
646,1.0,1,0.081,1.0,0.769,474,487
647,0.763,1,1.0,0.087,1.0,95,864
648,0.961,0.18900000000000003,0.18900000000000003,0,0.18900000000000003,134,344
649,0.16000000000000006,0.4600000000000001,0.4600000000000001,0.4600000000000001,0.69,643,1695
650,0.269,0.269,0.269,0.881,0.269,175,1387
651,0.52,0.32999999999999996,0.32999999999999996,0.63,0.32999999999999996,326,1605
652,0,0,0.24299999999999997,0.907,0,599,1853
653,0.651,0.19899999999999998,0.19899999999999998,0.499,0.499,798,1904
654,0.44800000000000006,0.44800000000000006,0.702,0.14800000000000005,0.44800000000000006,448,1222
655,0,0.22099999999999995,0,0,0.929,381,422
656,0.8610000000000001,0.289,0.8610000000000001,0.561,0.8610000000000001,178,1132
657,0.265,0.265,0,0.265,0.885,421,428
658,0.788,0.06199999999999997,0.06199999999999997,0.362,0.06199999999999997,334,1230
659,0.947,0.203,0.6469999999999999,0.6469999999999999,0.6469999999999999,223,1229
660,1.0,1,0.133,1.0,1,35,1614
661,0.648,0.202,0.648,0.9480000000000001,0.648,187,1069
662,0.9390000000000001,0.211,0.9390000000000001,0.639,0.639,903,1442
663,0.262,0.262,0.588,0.262,0.562,948,1412
664,0.17299999999999996,0.17299999999999996,0.677,0.473,0.17299999999999996,829,1128
665,0.6859999999999999,0.6859999999999999,0.986,0.6859999999999999,0.164,183,1840
666,1.0,1,1.0,0.128,1.0,331,1080
667,0.751,0.399,0.45099999999999996,0.751,0.751,130,229
668,0.846,0.004000000000000031,0.30400000000000005,0.30400000000000005,0.30400000000000005,449,1040
669,0.20800000000000005,0,0.20800000000000005,0.20800000000000005,0.942,117,1577
670,0.951,0.199,0.951,0.6509999999999999,0.6509999999999999,301,1259
671,0.667,0.18299999999999997,0.483,0.18299999999999997,0.483,798,927
672,0.878,0.578,0.878,0.578,0.272,26,1210
673,0.502,0.348,0.348,0.348,0.648,731,1348
674,0.759,1,0.091,0.759,0.759,756,1338
675,0.479,0.479,0.371,0.779,0.779,523,1250
676,0,0.925,0,0.22499999999999995,0.22499999999999995,287,1148
677,0.382,0.08199999999999999,0.768,0.382,0.382,478,1785
678,0.842,0.5419999999999999,0.308,0.842,0.842,858,1593
679,0.5640000000000001,0.264,0.586,0.264,0.264,980,1064
680,0.46499999999999997,0.46499999999999997,0.46499999999999997,0.385,0.765,384,1818
681,0.7969999999999999,0.7969999999999999,1.0,1.0,0.053,300,306
682,0.503,0.647,0.647,0.347,0.647,826,1559
683,1.0,0.056,0.7939999999999999,0.7939999999999999,0.7939999999999999,492,1698
684,0.364,0.364,0.486,0.664,0.364,549,923
685,0.589,0.589,0.589,0.889,0.261,425,885
686,0.653,0.19699999999999998,0.497,0.497,0.19699999999999998,146,1695
687,0.009000000000000036,0.841,0.009000000000000036,0.009000000000000036,0.30900000000000005,197,225
688,0.376,0.376,0.676,0.376,0.474,93,286
689,0.28,0.57,0.5800000000000001,0.5800000000000001,0.5800000000000001,77,85
690,0.42,0.43000000000000005,0.7300000000000001,0.7300000000000001,0.7300000000000001,786,1859
691,0.18499999999999997,0.665,0.18499999999999997,0.485,0.18499999999999997,210,585
692,0.368,0.482,0.368,0.668,0.668,2,1565
693,0.568,0.28200000000000003,0.28200000000000003,0.28200000000000003,0.5820000000000001,577,1166
694,0.582,0.882,0.882,0.582,0.268,577,600
695,0.617,0.533,0.533,0.533,0.533,403,1979
696,0,0.945,0.20500000000000004,0.20500000000000004,0.20500000000000004,483,715
697,1.0,1,1.0,1.0,0.095,717,1501
698,1.0,0.014,1.0,1.0,0.836,324,1956
699,0.678,0.678,0.678,0.9780000000000001,0.172,98,203
700,0.3869999999999999,0.3869999999999999,0.6869999999999999,0.3869999999999999,0.463,18,641
701,0.879,0.879,0.271,0.579,0.579,990,1908
702,0.905,0.24499999999999997,0.24499999999999997,0.24499999999999997,0,241,1930
703,0.0010000000000000286,0.849,0.30100000000000005,0.0010000000000000286,0.30100000000000005,339,782
704,0.422,0.7280000000000001,0.7280000000000001,0.42800000000000005,0.42800000000000005,12,884
705,0.836,1,0.836,0.014,1.0,226,803
706,1.0,0.751,0.099,1.0,0.751,235,1224
707,0.598,0.29799999999999993,0.598,0.598,0.552,481,1865
708,0.22299999999999995,0,0,0,0.927,379,591
709,0.18500000000000003,0.18500000000000003,0.965,0,0,682,1159
710,1.0,0.756,1.0,1.0,0.094,911,1307
711,0.078,1.0,1.0,1.0,0.772,600,1202
712,0.88,0.27,0.88,0.58,0.88,37,908
713,0.644,0.206,0.506,0.506,0.506,171,1290
714,0.45100000000000007,0.45100000000000007,0.699,0.45100000000000007,0.45100000000000007,461,745
715,0.17899999999999996,0.17899999999999996,0.479,0.479,0.671,826,1791
716,0.11300000000000002,0.11300000000000002,0.41300000000000003,0.737,0.41300000000000003,581,1939
717,0.375,0.07499999999999998,0.07499999999999998,0.775,0.375,765,1556
718,1.0,0.002,0.848,1.0,0.848,155,1396
719,0.308,0.842,0.5419999999999999,0.842,0.5419999999999999,838,929
720,0.6849999999999999,0.465,0.3849999999999999,0.3849999999999999,0.3849999999999999,320,541
721,0.19499999999999998,0.655,0.19499999999999998,0.495,0.19499999999999998,695,1824
722,0.546,0.24600000000000002,0.24600000000000002,0.604,0.24600000000000002,787,1122
723,0.59,0.26,0.89,0.59,0.89,304,1391
724,0.601,0.601,0.901,0.249,0.901,937,1899
